127.0.0.1 - - [13/Jun/2021:13:25:36 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/baby-with-dog.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/ballet-dancer.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/surfer.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/soldiers.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/conference.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/cinema.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/css/style.css HTTP/1.1" 200 30794
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/trainor.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/lava.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/castle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/bg-body.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/bg-header.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/bg-footer.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/interface.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/images/icons.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /Project02_1/fonts/oswald-webfont.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:49 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3244
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:53 +0900] "POST /Project02_1/Login/LoginProcessMap.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:53 +0900] "GET /Project02_1/index2.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:57 +0900] "GET /Project02_1/Login/Logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:25:58 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3244
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:27:16 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3227
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:28:03 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3225
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:28:58 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:29:06 +0900] "POST /Project02_1/Login/LoginProcessMap.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:29:06 +0900] "GET /Project02_1/index2.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:13:29:20 +0900] "GET /Project02_1/Login/Logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:09 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:10 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:11 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:19 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:21 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:29:23 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/about.html HTTP/1.1" 200 5699
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/cinema4.jpg HTTP/1.1" 200 45396
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/retro-telephone.jpg HTTP/1.1" 200 111493
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/icon-email.png HTTP/1.1" 200 1223
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/icon-phone-num.png HTTP/1.1" 200 1340
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/icon-fax.png HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:29 +0900] "GET /Project02_1/images/icon-address.png HTTP/1.1" 200 1239
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:31:30 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:34 +0900] "GET /Project02_1/about.html HTTP/1.1" 200 5721
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:34 +0900] "GET /Project02_1/WebContent/map/map.jsp HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:35 +0900] "GET /Project02_1/about.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:35 +0900] "GET /Project02_1/WebContent/map/map.jsp HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:35 +0900] "GET /Project02_1/about.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:32:35 +0900] "GET /Project02_1/WebContent/map/map.jsp HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/rentals.html HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/images/conference2.jpg HTTP/1.1" 200 31802
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/images/playing-chess.jpg HTTP/1.1" 200 44302
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/images/cinema3.jpg HTTP/1.1" 200 29615
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/images/ballet-dancer3.jpg HTTP/1.1" 200 42898
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:02 +0900] "GET /Project02_1/blog.html HTTP/1.1" 200 6867
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/images/trainor2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/images/lava2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/images/castle2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/ticket-info.html HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/images/cinema2.jpg HTTP/1.1" 200 45545
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:33:03 +0900] "GET /Project02_1/movies.html HTTP/1.1" 200 5269
